,거래금액,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,지번,지역코드,층,해제사유발생일,해제여부,"1동,2동"
10,"24,200",2005,2017,쇠재로,00030,00000,41480,01,0,3206051,금촌동,1019,0000,41480,10100,1,금촌주공7단지(1019-0),3,2,41480-240,84.8,1019,41480,2,,,
11,"24,800",2005,2017,쇠재로,00030,00000,41480,01,0,3206051,금촌동,1019,0000,41480,10100,1,금촌주공7단지(1019-0),3,2,41480-240,84.03,1019,41480,8,,,
12,"27,000",2005,2017,쇠재로,00030,00000,41480,01,0,3206051,금촌동,1019,0000,41480,10100,1,금촌주공7단지(1019-0),3,2,41480-240,75.99,1019,41480,14,,,
13,"23,000",2004,2017,새꽃로,00010,00000,41480,01,0,3206045,금촌동,1022,0000,41480,10100,1,후곡마을주공6단지,3,2,41480-72,59.56,1022,41480,9,,,
14,"22,600",2004,2017,새꽃로,00010,00000,41480,01,0,3206045,금촌동,1022,0000,41480,10100,1,후곡마을주공6단지,3,2,41480-72,59.56,1022,41480,18,,,
15,"26,400",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,3,2,41480-70,84.87,992,41480,10,,,
16,"25,500",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,3,2,41480-70,84.87,992,41480,8,,,
17,"21,500",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),3,2,41480-68,59.99,972,41480,6,,,
18,"24,100",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),3,2,41480-68,84.98,972,41480,15,,,
19,"21,800",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),3,2,41480-68,59.99,972,41480,11,,,
20,"16,400",1997,2017,황골로,00022,00000,41480,01,0,3206104,금촌동,0233,0006,41480,10100,1,장미3(233-6),3,2,41480-21,59.96,233-6,41480,5,,,
21,"17,400",1996,2017,황골로,00012,00000,41480,01,0,3206104,금촌동,0230,0002,41480,10100,1,장미2(230-2),3,2,41480-20,84.96,230-2,41480,5,,,
22,"14,200",1996,2017,금정5길,00020,00000,41480,01,0,4418087,금촌동,0951,0005,41480,10100,1,장안하나(951-5),3,3,41480-25,59.4,951-5,41480,10,,,
23,"22,500",2006,2017,마음밭길,00114,00000,41480,01,0,4418200,금촌동,1015,0000,41480,10100,1,대방노블랜드(1015-0),3,3,41480-553,90.1014,1015,41480,7,,,
24,"25,500",2005,2017,쇠재로,00030,00000,41480,01,0,3206051,금촌동,1019,0000,41480,10100,1,금촌주공7단지(1019-0),3,3,41480-240,84.03,1019,41480,20,,,
25,"21,450",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,3,3,41480-71,59.06,1003,41480,7,,,
26,"21,500",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,3,3,41480-71,59.06,1003,41480,15,,,
27,"26,800",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,3,3,41480-70,84.87,992,41480,8,,,
28,"21,400",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),3,3,41480-68,59.99,972,41480,11,,,
29,"11,800",1990,2017,중앙로,00226,00000,41480,01,0,3206129,금촌동,0781,0002,41480,10100,1,동현(781-2),3,4,41480-14,53.51,781-2,41480,10,,,
30,"17,000",1998,2017,황골로,00018,00000,41480,01,0,3206104,금촌동,0228,0001,41480,10100,1,건일장미(228-1),3,6,41480-9,59.96,228-1,41480,3,,,
31,"31,800",2005,2017,후곡로,00077,00000,41480,01,0,3206137,금촌동,1008,0000,41480,10100,1,풍림아이원(1008-0),3,6,41480-518,124.0861,1008,41480,9,,,
32,"25,000",2005,2017,쇠재로,00030,00000,41480,01,0,3206051,금촌동,1019,0000,41480,10100,1,금촌주공7단지(1019-0),3,6,41480-240,84.8,1019,41480,14,,,
33,"23,000",2004,2017,새꽃로,00010,00000,41480,01,0,3206045,금촌동,1022,0000,41480,10100,1,후곡마을주공6단지,3,6,41480-72,59.56,1022,41480,13,,,
34,"18,000",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,3,6,41480-71,59.06,1003,41480,13,,,
35,"25,700",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,3,6,41480-70,84.87,992,41480,12,,,
36,"25,500",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,3,6,41480-70,84.87,992,41480,4,,,
37,"20,850",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),3,6,41480-68,59.98,972,41480,14,,,
38,"15,000",1997,2017,한마음1길,00025,00000,41480,01,0,4418851,금촌동,0922,0000,41480,10100,1,주공(922-0),3,6,41480-26,49.97,922,41480,3,,,
39,"19,000",2000,2017,황골로,00000,00000,41480,00,0,3206104,금촌동,0228,0004,41480,10100,1,장미아파트601동,3,6,41480-22,97.2,228-4,41480,2,,,
40,"16,400",1997,2017,황골로,00022,00000,41480,01,0,3206104,금촌동,0233,0006,41480,10100,1,장미3(233-6),3,6,41480-21,59.96,233-6,41480,15,,,
41,"12,000",1999,2017,정담길,00123,00000,41480,01,0,4418712,금촌동,0424,0009,41480,10100,1,경신(424-9),3,7,41480-10,59.85,424-9,41480,1,,,
42,"21,800",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),3,7,41480-68,59.99,972,41480,20,,,
43,"24,300",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),3,7,41480-68,84.98,972,41480,12,,,
44,"21,500",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),3,7,41480-68,59.99,972,41480,4,,,
45,"15,900",1997,2017,황골로,00022,00000,41480,01,0,3206104,금촌동,0233,0006,41480,10100,1,장미3(233-6),3,8,41480-21,59.96,233-6,41480,11,,,
46,"33,500",2005,2017,후곡로,00077,00000,41480,01,0,3206137,금촌동,1008,0000,41480,10100,1,풍림아이원(1008-0),3,8,41480-518,124.0861,1008,41480,8,,,
47,"22,400",2004,2017,새꽃로,00010,00000,41480,01,0,3206045,금촌동,1022,0000,41480,10100,1,후곡마을주공6단지,3,8,41480-72,59.56,1022,41480,9,,,
48,"21,300",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,3,8,41480-71,59.72,1003,41480,21,,,
49,"21,600",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,3,8,41480-71,59.06,1003,41480,6,,,
50,"21,700",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,3,8,41480-71,59.06,1003,41480,7,,,
51,"17,000",1995,2017,정담길,00080,00000,41480,01,0,4418712,금촌동,0016,0000,41480,10100,1,동문2차아파트501동,3,8,41480-63,84.99,16,41480,7,,,
52,"7,000",1990,2017,중앙로,00226,00000,41480,01,0,3206129,금촌동,0781,0002,41480,10100,1,동현(781-2),3,9,41480-14,53.51,781-2,41480,1,,,
53,"22,300",2004,2017,새꽃로,00010,00000,41480,01,0,3206045,금촌동,1022,0000,41480,10100,1,후곡마을주공6단지,3,9,41480-72,59.56,1022,41480,5,,,
54,"21,700",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),3,10,41480-68,59.99,972,41480,12,,,
55,"31,450",2005,2017,후곡로,00077,00000,41480,01,0,3206137,금촌동,1008,0000,41480,10100,1,풍림아이원(1008-0),3,10,41480-518,124.0861,1008,41480,6,,,
56,"26,000",2005,2017,쇠재로,00030,00000,41480,01,0,3206051,금촌동,1019,0000,41480,10100,1,금촌주공7단지(1019-0),3,10,41480-240,84.8,1019,41480,6,,,
57,"25,500",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,3,10,41480-70,75.79,992,41480,17,,,
58,"19,400",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,3,11,41480-71,59.06,1003,41480,1,,,
59,"9,250",2012,2017,정담길,00185,00000,41480,01,0,4418712,금촌동,1014,0002,41480,10100,1,그린,3,11,41480-750,19.59,1014-2,41480,9,,,
60,"21,800",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),3,13,41480-68,59.99,972,41480,14,,,
61,"25,500",2005,2017,쇠재로,00030,00000,41480,01,0,3206051,금촌동,1019,0000,41480,10100,1,금촌주공7단지(1019-0),3,13,41480-240,84.8,1019,41480,7,,,
62,"22,000",2004,2017,새꽃로,00010,00000,41480,01,0,3206045,금촌동,1022,0000,41480,10100,1,후곡마을주공6단지,3,13,41480-72,59.56,1022,41480,2,,,
63,"20,500",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,3,13,41480-71,59.92,1003,41480,19,,,
64,"19,900",1998,2017,황골로,00018,00000,41480,01,0,3206104,금촌동,0228,0001,41480,10100,1,건일장미(228-1),3,14,41480-9,84.87,228-1,41480,4,,,
65,"28,300",2005,2017,후곡로,00080,00000,41480,01,0,3206137,금촌동,0997,0000,41480,10100,1,후곡마을중앙하이츠(997-0),3,14,41480-534,101.9771,997,41480,11,,,
66,"16,700",1998,2017,황골로,00018,00000,41480,01,0,3206104,금촌동,0228,0001,41480,10100,1,건일장미(228-1),3,15,41480-9,59.96,228-1,41480,3,,,
67,"22,500",2004,2017,새꽃로,00010,00000,41480,01,0,3206045,금촌동,1022,0000,41480,10100,1,후곡마을주공6단지,3,15,41480-72,59.56,1022,41480,13,,,
68,"22,500",2004,2017,새꽃로,00010,00000,41480,01,0,3206045,금촌동,1022,0000,41480,10100,1,후곡마을주공6단지,3,15,41480-72,59.56,1022,41480,5,,,
69,"26,300",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,3,15,41480-70,84.87,992,41480,7,,,
70,"21,300",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),3,15,41480-68,59.99,972,41480,5,,,
71,"21,180",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),3,15,41480-68,59.98,972,41480,11,,,
72,"15,000",1997,2017,한마음1길,00025,00000,41480,01,0,4418851,금촌동,0922,0000,41480,10100,1,주공(922-0),3,15,41480-26,59.98,922,41480,1,,,
73,"12,000",1999,2017,정담길,00123,00000,41480,01,0,4418712,금촌동,0424,0009,41480,10100,1,경신(424-9),3,15,41480-10,53.79,424-9,41480,7,,,
74,"23,000",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),3,16,41480-68,84.98,972,41480,1,,,
75,"21,300",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,3,16,41480-71,59.72,1003,41480,18,,,
76,"21,500",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,3,16,41480-71,59.06,1003,41480,11,,,
77,"11,700",1990,2017,중앙로,00226,00000,41480,01,0,3206129,금촌동,0781,0002,41480,10100,1,동현(781-2),3,17,41480-14,53.51,781-2,41480,2,,,
78,"24,700",2005,2017,쇠재로,00030,00000,41480,01,0,3206051,금촌동,1019,0000,41480,10100,1,금촌주공7단지(1019-0),3,17,41480-240,84.03,1019,41480,4,,,
79,"21,300",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,3,17,41480-71,59.06,1003,41480,17,,,
80,"26,500",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,3,17,41480-70,84.87,992,41480,21,,,
81,"20,700",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),3,17,41480-68,59.99,972,41480,3,,,
82,"21,700",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),3,17,41480-68,59.99,972,41480,10,,,
83,"16,200",1997,2017,한마음1길,00025,00000,41480,01,0,4418851,금촌동,0922,0000,41480,10100,1,주공(922-0),3,17,41480-26,59.98,922,41480,14,,,
84,"14,400",1994,2017,한마음2길,00005,00000,41480,01,0,4418852,금촌동,0234,0008,41480,10100,1,두보1(234-8),3,17,41480-15,59.805,234-8,41480,8,,,
85,"12,500",1999,2017,정담길,00123,00000,41480,01,0,4418712,금촌동,0424,0009,41480,10100,1,경신(424-9),3,18,41480-10,59.85,424-9,41480,3,,,
86,"26,500",2005,2017,쇠재로,00030,00000,41480,01,0,3206051,금촌동,1019,0000,41480,10100,1,금촌주공7단지(1019-0),3,18,41480-240,84.03,1019,41480,16,,,
87,"20,000",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,3,18,41480-71,59.92,1003,41480,13,,,
88,"21,450",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,3,18,41480-71,59.06,1003,41480,10,,,
89,"25,000",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,3,18,41480-70,84.87,992,41480,2,,,
90,"24,000",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),3,18,41480-68,84.98,972,41480,5,,,
91,"14,300",1995,2017,정담길,00080,00000,41480,01,0,4418712,금촌동,0016,0000,41480,10100,1,동문2차아파트501동,3,18,41480-63,59.34,16,41480,8,,,
92,"8,500",2012,2017,정담길,00185,00000,41480,01,0,4418712,금촌동,1014,0002,41480,10100,1,그린,3,19,41480-750,19.59,1014-2,41480,2,,,
93,"14,500",1999,2017,정담길,00123,00000,41480,01,0,4418712,금촌동,0424,0009,41480,10100,1,경신(424-9),3,20,41480-10,84.75,424-9,41480,4,,,
94,"21,200",2006,2017,마음밭길,00114,00000,41480,01,0,4418200,금촌동,1015,0000,41480,10100,1,대방노블랜드(1015-0),3,20,41480-553,90.1014,1015,41480,8,,,
95,"26,100",2005,2017,쇠재로,00030,00000,41480,01,0,3206051,금촌동,1019,0000,41480,10100,1,금촌주공7단지(1019-0),3,20,41480-240,84.03,1019,41480,10,,,
96,"22,600",2004,2017,새꽃로,00010,00000,41480,01,0,3206045,금촌동,1022,0000,41480,10100,1,후곡마을주공6단지,3,20,41480-72,59.56,1022,41480,4,,,
97,"21,400",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),3,20,41480-68,59.98,972,41480,8,,,
98,"14,200",1997,2017,한마음1길,00025,00000,41480,01,0,4418851,금촌동,0922,0000,41480,10100,1,주공(922-0),3,20,41480-26,49.97,922,41480,13,,,
99,"15,800",1997,2017,한마음1길,00025,00000,41480,01,0,4418851,금촌동,0922,0000,41480,10100,1,주공(922-0),3,20,41480-26,59.98,922,41480,14,,,
100,"14,000",1999,2017,정담길,00123,00000,41480,01,0,4418712,금촌동,0424,0009,41480,10100,1,경신(424-9),3,21,41480-10,59.85,424-9,41480,5,,,
101,"21,900",2006,2017,마음밭길,00114,00000,41480,01,0,4418200,금촌동,1015,0000,41480,10100,1,대방노블랜드(1015-0),3,21,41480-553,90.1014,1015,41480,12,,,
102,"22,600",2004,2017,새꽃로,00010,00000,41480,01,0,3206045,금촌동,1022,0000,41480,10100,1,후곡마을주공6단지,3,21,41480-72,59.56,1022,41480,8,,,
103,"21,500",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,3,21,41480-71,59.06,1003,41480,8,,,
104,"21,000",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,3,21,41480-71,59.06,1003,41480,2,,,
105,"21,000",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,3,21,41480-71,59.06,1003,41480,10,,,
106,"25,500",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,3,21,41480-70,75.79,992,41480,16,,,
107,"12,600",1990,2017,중앙로,00226,00000,41480,01,0,3206129,금촌동,0781,0002,41480,10100,1,동현(781-2),3,21,41480-14,53.51,781-2,41480,6,,,
108,"15,800",1990,2017,중앙로,00226,00000,41480,01,0,3206129,금촌동,0781,0002,41480,10100,1,동현(781-2),3,21,41480-14,84.99,781-2,41480,8,,,
109,"17,250",1994,2017,황골로,00026,00000,41480,01,0,3206104,금촌동,0230,0001,41480,10100,1,장미1(230-1),3,22,41480-19,84.42,230-1,41480,13,,,
110,"20,800",2006,2017,마음밭길,00114,00000,41480,01,0,4418200,금촌동,1015,0000,41480,10100,1,대방노블랜드(1015-0),3,22,41480-553,84.9728,1015,41480,1,,,
111,"29,000",2005,2017,후곡로,00080,00000,41480,01,0,3206137,금촌동,0997,0000,41480,10100,1,후곡마을중앙하이츠(997-0),3,22,41480-534,101.9771,997,41480,17,,,
112,"23,100",2004,2017,새꽃로,00010,00000,41480,01,0,3206045,금촌동,1022,0000,41480,10100,1,후곡마을주공6단지,3,22,41480-72,59.56,1022,41480,18,,,
113,"21,800",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,3,22,41480-71,59.06,1003,41480,18,,,
114,"26,500",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,3,22,41480-70,84.87,992,41480,14,,,
115,"26,800",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,3,22,41480-70,84.87,992,41480,15,,,
116,"21,600",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),3,22,41480-68,59.99,972,41480,16,,,
117,"24,000",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),3,22,41480-68,84.98,972,41480,18,,,
118,"12,600",1997,2017,한마음1길,00025,00000,41480,01,0,4418851,금촌동,0922,0000,41480,10100,1,주공(922-0),3,22,41480-26,39.99,922,41480,4,,,
119,"15,000",1997,2017,한마음1길,00025,00000,41480,01,0,4418851,금촌동,0922,0000,41480,10100,1,주공(922-0),3,22,41480-26,49.97,922,41480,15,,,
120,"15,500",1993,2017,아동로,00020,00000,41480,01,0,3206055,금촌동,0051,0049,41480,10100,1,장안미래(51-49),3,22,41480-24,84.6,51-49,41480,5,,,
121,"16,800",1998,2017,황골로,00018,00000,41480,01,0,3206104,금촌동,0228,0001,41480,10100,1,건일장미(228-1),3,23,41480-9,59.96,228-1,41480,14,,,
122,"9,000",2012,2017,정담길,00185,00000,41480,01,0,4418712,금촌동,1014,0002,41480,10100,1,그린,3,23,41480-750,19.59,1014-2,41480,3,,,
123,"26,000",2005,2017,쇠재로,00030,00000,41480,01,0,3206051,금촌동,1019,0000,41480,10100,1,금촌주공7단지(1019-0),3,23,41480-240,84.47,1019,41480,10,,,
124,"25,400",2005,2017,쇠재로,00030,00000,41480,01,0,3206051,금촌동,1019,0000,41480,10100,1,금촌주공7단지(1019-0),3,23,41480-240,84.03,1019,41480,12,,,
125,"26,200",2005,2017,쇠재로,00030,00000,41480,01,0,3206051,금촌동,1019,0000,41480,10100,1,금촌주공7단지(1019-0),3,23,41480-240,84.03,1019,41480,6,,,
126,"19,700",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,3,23,41480-71,59.72,1003,41480,1,,,
127,"20,500",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),3,23,41480-68,59.99,972,41480,2,,,
128,"13,780",1993,2017,아동로,00020,00000,41480,01,0,3206055,금촌동,0051,0049,41480,10100,1,장안미래(51-49),3,23,41480-24,59.52,51-49,41480,4,,,
129,"13,800",2000,2017,황골로,00000,00000,41480,00,0,3206104,금촌동,0228,0004,41480,10100,1,장미아파트601동,3,23,41480-22,44.82,228-4,41480,1,,,
130,"15,700",1997,2017,황골로,00022,00000,41480,01,0,3206104,금촌동,0233,0006,41480,10100,1,장미3(233-6),3,23,41480-21,59.96,233-6,41480,19,,,
131,"19,500",1996,2017,황골로,00012,00000,41480,01,0,3206104,금촌동,0230,0002,41480,10100,1,장미2(230-2),3,23,41480-20,84.96,230-2,41480,8,,,
132,"13,000",1999,2017,정담길,00123,00000,41480,01,0,4418712,금촌동,0424,0009,41480,10100,1,경신(424-9),3,24,41480-10,53.79,424-9,41480,5,,,
133,"32,200",2005,2017,후곡로,00077,00000,41480,01,0,3206137,금촌동,1008,0000,41480,10100,1,풍림아이원(1008-0),3,24,41480-518,124.0861,1008,41480,8,,,
134,"26,300",2005,2017,쇠재로,00030,00000,41480,01,0,3206051,금촌동,1019,0000,41480,10100,1,금촌주공7단지(1019-0),3,24,41480-240,84.8,1019,41480,11,,,
135,"22,700",2004,2017,새꽃로,00010,00000,41480,01,0,3206045,금촌동,1022,0000,41480,10100,1,후곡마을주공6단지,3,24,41480-72,59.56,1022,41480,14,,,
136,"20,000",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,3,24,41480-71,59.72,1003,41480,2,,,
137,"20,000",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,3,24,41480-71,59.06,1003,41480,2,,,
138,"21,800",2004,2017,쇠재로,00133,00000,41480,01,0,3206051,금촌동,1003,0000,41480,10100,1,쇠재마을뜨란채주공5단지,3,24,41480-71,59.06,1003,41480,5,,,
139,"25,500",2004,2017,후곡로,00050,00000,41480,01,0,3206137,금촌동,0992,0000,41480,10100,1,후곡마을뜨란채주공4단지,3,24,41480-70,84.87,992,41480,5,,,
140,"21,500",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),3,24,41480-68,59.99,972,41480,13,,,
141,"21,600",2000,2017,문화로,00010,00000,41480,01,0,3206112,금촌동,0792,0001,41480,10100,1,장안7밀레니엄(792-1),3,25,41480-23,134.94,792-1,41480,3,,,
142,"22,700",2006,2017,마음밭길,00114,00000,41480,01,0,4418200,금촌동,1015,0000,41480,10100,1,대방노블랜드(1015-0),3,25,41480-553,84.9728,1015,41480,5,,,
143,"16,500",1997,2017,한마음1길,00025,00000,41480,01,0,4418851,금촌동,0922,0000,41480,10100,1,주공(922-0),3,27,41480-26,59.98,922,41480,11,,,
144,"29,200",2005,2017,후곡로,00080,00000,41480,01,0,3206137,금촌동,0997,0000,41480,10100,1,후곡마을중앙하이츠(997-0),3,27,41480-534,101.9771,997,41480,16,,,
145,"26,000",2005,2017,쇠재로,00030,00000,41480,01,0,3206051,금촌동,1019,0000,41480,10100,1,금촌주공7단지(1019-0),3,27,41480-240,84.8,1019,41480,12,,,
146,"22,200",2004,2017,새꽃로,00010,00000,41480,01,0,3206045,금촌동,1022,0000,41480,10100,1,후곡마을주공6단지,3,27,41480-72,59.56,1022,41480,7,,,
147,"21,500",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),3,27,41480-68,59.99,972,41480,14,,,
148,"16,700",1999,2017,정담길,00123,00000,41480,01,0,4418712,금촌동,0424,0009,41480,10100,1,경신(424-9),3,28,41480-10,84.75,424-9,41480,6,,,
149,"21,100",2004,2017,번영로,00055,00000,41480,01,0,3206113,금촌동,0972,0000,41480,10100,1,새꽃마을뜨란채(972-0),3,28,41480-68,59.99,972,41480,8,,,
